acs_id,tract_name,tract_code,acs_tract,boro_code,boro,acs_county,boro_tract_code,CDEligibil,NTACode,PUMA,Shape_Leng,Shape_Area,acs_tract_code,acs_total_pop_est,acs_pct_poc,acs_pct_one_race_est,acs_pct_white_est,acs_pct_black_est,acs_pct_native&alaskan_est,acs_pct_asain_est,acs_pct_hawaiian&pi_est,acs_pct_others_est,acs_pct_two_or_more_races_est,acs_pct_hisp_lat_est,acs_pct_non-hisp_lat_white_est,acs_pct_below_100_pct_below_poverty_level_est,acs_pct_100-149_pct_above_poverty_level_est,acs_pct_150+_pct_above_poverty_level_est,acs_pct_native_born_est,acs_pct_foreign_born_est,tract_arrest_counts
1400000US36061020300,Prospect Heights,020300,203,3,Brooklyn,New York County,3020300,I,BK64,4006,5265.168565,1512111.036,20300,3607,52.6,97,59.1,9.2,1.3,21.2,0.1,6.2,3,18.7,47.4,35.7,2.1,62.2,65.76,3.13,0
1400000US36081019900,Clinton Hill,019900,199,3,Brooklyn,Queens County,3019900,I,BK69,4004,5989.624771,2037876.603,19900,697,83.6,99.3,25.4,37.3,0,20.8,0,15.8,0.7,30.8,16.4,39.5,19,41.5,74.32,2.73,3
1400000US36085020100,Clinton Hill,020100,201,3,Brooklyn,Richmond County,3020100,I,BK69,4004,6244.380536,1884866.882,20100,3524,51.8,97.6,72.8,10.7,0,11.2,0,2.8,2.4,29.3,48.2,8.7,2.6,88.8,79.68,1.82,0
1400000US36081081800,South Ozone Park,081800,818,4,Queens,Queens County,4081800,E,QN55,4113,9946.326526,4030424.905,81800,3909,94.7,93.1,14.3,36.1,0.2,25.7,0,16.7,6.9,21.6,5.3,16.8,12.1,71.1,50.75,5.27,0
1400000US36081084602,South Ozone Park,084602,846.02,4,Queens,Queens County,4084602,I,QN55,4113,19318.92103,8100613.519,84602,925,89.7,89.8,16.8,32.2,0,28.2,0,12.6,10.2,20.1,10.3,24.9,16.2,59,57.3,1.08,0
1400000US36061014200,Upper East Side-Carnegie Hill,014200,142,1,Manhattan,New York County,1014200,I,MN40,3805,5821.704938,1927688.369,14200,5110,13.6,97.8,87.1,0.2,0,10.3,0,0.1,2.2,0.9,86.4,3.4,0.6,96.1,76.58,2.29,1
1400000US36081036100,Ocean Hill,036100,361,3,Brooklyn,Queens County,3036100,E,BK79,4007,6064.699936,1524420.556,36100,2238,96.7,96.2,12.7,18.4,0,14.4,0,50.6,3.8,64.7,3.3,13,17,69.9,40.17,0.36,1
1400000US36061031100,Crown Heights North,031100,311,3,Brooklyn,New York County,3031100,E,BK61,4006,5467.523338,1587578.912,31100,0,,,,,,,,,,,,,,,,,1
1400000US36047096200,Canarsie,096200,962,3,Brooklyn,Kings County,3096200,I,BK50,4009,5460.115474,1920772.157,96200,1838,94.9,97.6,5.1,84.8,0.8,1.2,0,5.7,2.4,7.7,5.1,9.5,3.6,86.9,53.54,2.83,0
1400000US36081071305,Forest Hills,071305,713.05,4,Queens,Queens County,4071305,I,QN17,4108,5274.454586,1418825.25,71305,4862,50.7,98.7,64.3,3.2,0,27.8,0,3.5,1.3,18.8,49.3,6.4,3.5,90.1,49.79,2.14,1
1400000US36081017800,South Ozone Park,017800,178,4,Queens,Queens County,4017800,E,QN55,4113,7512.829622,2054270.578,17800,2257,98.1,91,16,37.7,0.8,15.1,5.2,16.2,9,28.9,1.9,6.5,7.5,86,56.05,3.77,0
1400000US36081084000,South Ozone Park,084000,840,4,Queens,Queens County,4084000,E,QN55,4113,11400.17289,6120458.092,84000,6027,93.1,95.4,14,20.3,0.3,38.2,0,22.6,4.6,24.3,6.9,10.5,12.1,77.5,37.1,8.11,0
1400000US36047061002,Brighton Beach,061002,610.02,3,Brooklyn,Kings County,3061002,I,BK19,4018,7328.467107,2430047.014,61002,4898,1.9,99.7,98.8,0,0,0,0,0.9,0.3,1.6,98.1,10.1,5.1,84.8,29.34,0,0
1400000US36081060800,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,060800,608,3,Brooklyn,Queens County,3060800,E,BK17,4016,17845.84871,4308322.454,60800,1564,96.3,100,4.9,94,0,0,0,1.2,0,3.8,3.7,3.8,1.9,94.3,57.86,2.49,0
1400000US36047061003,Brighton Beach,061003,610.03,3,Brooklyn,Kings County,3061003,E,BK19,4018,4774.85341,902889.4005,61003,1669,68.1,100,50,3.4,0,24.9,0,21.6,0,43.1,31.9,30.4,20.3,49.4,43.68,3.83,1
1400000US36047029200,Bath Beach,029200,292,3,Brooklyn,Kings County,3029200,E,BK27,4017,7237.068661,2183295.763,29200,3033,57.8,96.4,48.7,3,0,31.6,0,13,3.6,21.6,42.2,21.4,8.6,70,37.82,1.75,2
1400000US36081058900,Greenpoint,058900,589,3,Brooklyn,Queens County,3058900,I,BK76,4001,12130.36037,4574107.524,58900,5296,48.5,99.6,87.7,0.6,0.4,3,0,7.9,0.4,45.1,51.5,21.6,10.6,67.9,47.7,6.4,0
1400000US36081058100,Ridgewood,058100,581,4,Queens,Queens County,4058100,E,QN20,4110,5661.304707,1549682.781,58100,3048,46.9,98.5,89.7,2.6,0,2.4,0,3.7,1.5,40.4,53.1,10.9,10.6,78.5,57.97,4.4,4
1400000US36081057700,Glendale,057700,577,4,Queens,Queens County,4057700,I,QN19,4110,6441.767096,2030058.54,57700,4169,43.4,98.1,88,1.3,0.5,1.6,0,6.7,1.9,39.5,56.6,15.5,8.3,76.3,56.25,3.93,0
1400000US36081092200,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,092200,922,4,Queens,Queens County,4092200,I,QN10,4114,13344.3222,6844418.055,92200,2020,8,100,97.5,0,0.3,2.1,0,0,0,5.9,92,2.9,1.7,95.4,87.48,0.3,0
1400000US36081057900,Glendale,057900,579,4,Queens,Queens County,4057900,I,QN19,4110,4076.285348,743111.0915,57900,1643,43.9,95.2,83.7,1.2,0,3.8,0,6.5,4.8,39.8,56.1,11,5.6,83.4,62.45,1.46,0
1400000US36081061301,Ridgewood,061301,613.01,4,Queens,Queens County,4061301,I,QN20,4110,15855.67502,7603813.961,61301,5742,46.8,96.6,82,0.6,0.8,5.8,0,7.4,3.4,40.2,53.2,10.7,12.4,76.9,53.97,5.12,2
1400000US36085013204,Oakwood-Oakwood Beach,013204,132.04,5,Staten Island,Richmond County,5013204,I,SI25,3901,15213.56105,11249695.22,13204,4863,17.5,98.6,94,0,0,2.9,0,1.7,1.4,14.1,82.5,4.2,8.5,87.4,85.05,0.39,0
1400000US36081062200,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,062200,622,3,Brooklyn,Queens County,3062200,E,BK17,4016,12096.8656,2689303.853,62200,2083,99.3,95.3,5.4,86.2,0,0.6,0,3.1,4.7,13.2,0.7,5.9,1.3,92.8,65.72,2.11,1
1400000US36081003000,Woodhaven,003000,30,4,Queens,Queens County,4003000,E,QN53,4111,5595.289718,1200464.426,3000,1524,74.4,93.1,52.2,4.3,0,16.2,0,20.3,6.9,49.6,25.6,14.5,5.1,80.4,46.52,2.49,0
1400000US36061030900,Marble Hill-Inwood,030900,309,1,Manhattan,New York County,1030900,E,MN01,3801,7744.334215,3282243.162,30900,10593,95.1,95.3,24,26.9,1.5,0.7,0,42.2,4.7,74.6,4.9,26.5,13.8,59.7,54.85,4.47,1
1400000US36081099801,Far Rockaway-Bayswater,099801,998.01,4,Queens,Queens County,4099801,E,QN15,4114,9472.636212,4916319.444,99801,8592,95.2,94,11.5,67.1,0,2.9,0,12.6,6,23.8,4.8,5.7,12.2,82.1,59.68,1.27,1
1400000US36081023600,Briarwood-Jamaica Hills,023600,236,4,Queens,Queens County,4023600,E,QN35,4106,5717.55591,1897473.627,23600,3143,90.1,96.9,20.3,9.2,0.5,41.8,0,25.1,3.1,35.3,9.9,15.1,10.9,74.1,32.04,2.23,0
1400000US36081023800,Jamaica,023800,238,4,Queens,Queens County,4023800,E,QN61,4112,5362.847542,1686741.553,23800,4516,98,98.7,5.1,14.2,0,28.2,0,51.3,1.3,47.5,2,19.3,11,69.7,30.2,1.93,0
1400000US36081043200,St. Albans,043200,432,4,Queens,Queens County,4043200,I,QN08,4112,9411.956845,2600532.567,43200,1244,100,99.7,1,91.5,0,6.3,0,1,0.3,2.7,0,5.6,4.1,90.3,76.69,1.05,0
1400000US36081095400,Hammels-Arverne-Edgemere,095400,954,4,Queens,Queens County,4095400,I,QN12,4114,18088.76074,8742496.108,95400,6045,89.4,97.1,19.7,65,1.5,5.2,0,5.6,2.9,19.7,10.6,25.2,3.3,71.5,61.56,3.62,2
1400000US36047035900,East Tremont,035900,359,2,Bronx,Kings County,2035900,E,BX17,3705,5538.123748,1452781.531,35900,5593,96,98,6.4,83.5,0.4,0.9,0,6.7,2,12.4,4,42,4,54,69.39,2.66,1
1400000US36081036100,East Tremont,036100,361,2,Bronx,Queens County,2036100,E,BX17,3705,5701.061645,1760194.005,36100,2238,96.7,96.2,12.7,18.4,0,14.4,0,50.6,3.8,64.7,3.3,13,17,69.9,40.17,0.36,0
1400000US36081010800,Richmond Hill,010800,108,4,Queens,Queens County,4010800,E,QN54,4111,6002.666651,1696627.421,10800,3364,96,95.1,5.3,7.4,0,44.9,0,37.6,4.9,19,4,19,9.4,71.5,32.05,1.9,0
1400000US36081027800,Baisley Park,027800,278,4,Queens,Queens County,4027800,E,QN76,4112,5752.449594,1887113.133,27800,2339,99.5,90,4.9,77.9,0,0.7,0,6.5,10,17.9,0.5,28.6,10.9,60.6,79.82,1.2,0
1400000US36081018200,Baisley Park,018200,182,4,Queens,Queens County,4018200,E,QN76,4112,7087.166505,2762694.874,18200,2499,98.1,92.5,7.1,57.2,0,12.6,0,15.6,7.5,18.9,1.9,16.8,7.1,76.1,52.42,3.2,0
1400000US36081018600,Baisley Park,018600,186,4,Queens,Queens County,4018600,E,QN76,4112,7030.779618,1922308.528,18600,1869,98.3,95.6,3,67.7,0,9,0,15.7,4.4,10.5,1.7,14,18,67.9,68.11,3.69,0
1400000US36005027401,Pelham Bay-Country Club-City Island,027401,274.01,2,Bronx,Bronx County,2027401,I,BX10,3703,13854.23484,7554415.843,27401,4693,30.4,96.2,82.9,1.9,0,1.9,0,9.6,3.8,26.6,69.6,2.6,5.9,91.5,75.39,3.9,1
1400000US36081011800,Sunset Park East,011800,118,3,Brooklyn,Queens County,3011800,I,BK34,4012,7958.054618,2359854.017,11800,2522,98,97.3,14.7,5.8,0.9,39.2,0,36.6,2.7,37.4,2,16.3,9.2,74.5,34.93,2.7,5
1400000US36081052200,St. Albans,052200,522,4,Queens,Queens County,4052200,I,QN08,4112,6248.712615,1827899.369,52200,1760,100,100,0,93.5,3.2,3.3,0,0,0,6.5,0,3.5,6,90.5,67.27,1.76,0
1400000US36081051600,Queens Village,051600,516,4,Queens,Queens County,4051600,E,QN34,4105,7138.185424,1983892.488,51600,2183,99.5,97.2,10.4,82.3,0.2,0,0,4.2,2.8,13.7,0.5,13.1,5.9,80.9,54.47,0,1
1400000US36081053401,Cambria Heights,053401,534.01,4,Queens,Queens County,4053401,I,QN33,4105,7981.299387,2799985.338,53401,2125,98.4,99.8,9.5,86,0,0,0,4.3,0.2,14.3,1.6,4.2,6.4,89.4,53.65,0.42,0
1400000US36081048400,Hollis,048400,484,4,Queens,Queens County,4048400,I,QN07,4112,8758.239128,4466742.569,48400,5140,98.3,94.2,5.3,33.6,0,36.5,0,18.8,5.8,10.7,1.7,6.6,1.1,92.4,38.64,0.19,0
1400000US36081050000,Hollis,050000,500,4,Queens,Queens County,4050000,E,QN07,4112,10937.19744,3612066.128,50000,4279,96.7,97.8,8,70.7,0,8.9,0,10.2,2.2,13.2,3.3,13.9,10.1,75.9,50.43,4.28,0
1400000US36085024800,Pelham Parkway,024800,248,2,Bronx,Richmond County,2024800,E,BX49,3704,7488.971443,2992858.845,24800,5039,18.6,100,91,0.4,0.4,5.4,0,2.8,0,12.5,81.4,4.5,6.8,88.7,90.12,1.41,0
1400000US36047029600,Pelham Parkway,029600,296,2,Bronx,Kings County,2029600,I,BX49,3704,17710.11825,7711394.519,29600,5849,52.8,95.3,54.6,1.2,0.8,33.4,0,5.3,4.7,15.8,47.2,23.1,5.4,71.4,39.31,0.82,6
1400000US36081047800,Jamaica Estates-Holliswood,047800,478,4,Queens,Queens County,4047800,I,QN06,4106,14624.67312,7028450.111,47800,4925,83.4,93,18.9,29.9,0.4,33.6,0,10.2,7,13.4,16.6,6.9,16.4,76.7,43.17,2.31,1
1400000US36081029500,Woodside,029500,295,4,Queens,Queens County,4029500,I,QN63,4109,7116.25583,1972793.066,29500,3602,63.9,92.3,48.9,1.9,0.2,31.8,0,9.6,7.7,24.1,36.1,7.1,5,87.9,46.03,2.53,1
1400000US36085001100,West New Brighton-New Brighton-St. George,001100,11,5,Staten Island,Richmond County,5001100,E,SI22,3903,8675.079203,3496830.101,1100,3314,84.3,94.9,32,49,0,2.4,0,11.5,5.1,40.5,15.7,16.9,26.1,57,68.14,3.26,4
1400000US36081152901,Douglas Manor-Douglaston-Little Neck,152901,1529.01,4,Queens,Queens County,4152901,I,QN45,4104,16343.84511,15022067.32,152901,6916,67.7,98.7,41.1,6.8,0,48.8,0,2,1.3,11.5,32.3,7.6,7.8,84.6,55.67,0.55,0
1400000US36081065000,Laurelton,065000,650,4,Queens,Queens County,4065000,I,QN66,4105,9259.521382,4304602.168,65000,2742,97.2,97.7,3.5,92.5,0.5,0,0,1.2,2.3,3.1,2.8,7.6,1.3,91.1,60.14,0.51,0
1400000US36081026100,Kingsbridge Heights,026100,261,2,Bronx,Queens County,2026100,I,BX30,3706,6369.748694,1883343.782,26100,6508,93.1,97,33.6,4.6,0,46.7,0,12.2,3,42.6,6.9,12.8,12.3,74.9,31.7,1.83,0
1400000US36081026300,Kingsbridge Heights,026300,263,2,Bronx,Queens County,2026300,E,BX30,3706,7522.472055,1715401.301,26300,5857,86.9,94.5,35.5,0,0,56,0,3,5.5,28.1,13.1,13.3,7.8,78.9,40.94,1.55,0
1400000US36005031600,Allerton-Pelham Gardens,031600,316,2,Bronx,Bronx County,2031600,I,BX31,3704,6325.934134,1906941.087,31600,1900,64.3,91,46.7,8.2,0,16.5,0,19.6,9,29,35.7,14.2,0.5,85.3,55.79,11.32,0
1400000US36005032400,Bronxdale,032400,324,2,Bronx,Bronx County,2032400,E,BX07,3704,7630.413623,2885687.627,32400,3177,88.6,96.5,17.8,28.8,0,6.5,0,43.4,3.5,52.3,11.4,45.3,16.6,38.1,53.54,7.27,1
1400000US36047032600,Allerton-Pelham Gardens,032600,326,2,Bronx,Kings County,2032600,E,BX31,3704,8804.831956,3568723.696,32600,6730,86.8,93.4,22.3,42.6,0.5,12.3,0,15.7,6.6,29.6,13.2,43,9.1,48,60.79,6.14,1
1400000US36081015400,park-cemetery-etc-Brooklyn,015400,154,3,Brooklyn,Queens County,3015400,I,BK99,4013,14530.43698,9969049.056,15400,2170,96.9,94.3,6.5,11.9,0,40.2,0,35.7,5.7,11.5,3.1,12.6,9.6,77.8,24.61,0.55,2
1400000US36047030200,Bensonhurst East,030200,302,3,Brooklyn,Kings County,3030200,E,BK29,4017,6921.914344,2273119.858,30200,4448,64.7,98.6,37.9,1.7,0,58.3,0,0.7,1.4,3.1,35.3,13.8,12.8,73.3,42.76,1.37,0
1400000US36081018200,Bensonhurst West,018200,182,3,Brooklyn,Queens County,3018200,E,BK28,4017,5730.24747,1781148.707,18200,2499,98.1,92.5,7.1,57.2,0,12.6,0,15.6,7.5,18.9,1.9,16.8,7.1,76.1,52.42,3.2,0
1400000US36047038200,Gravesend,038200,382,3,Brooklyn,Kings County,3038200,E,BK26,4018,6175.104204,2526926.392,38200,5740,97.3,97.2,10.8,42.1,0,26.6,0,17.7,2.8,34.3,2.7,40.3,21.5,38.2,64.48,6.62,2
1400000US36081040200,Bensonhurst East,040200,402,3,Brooklyn,Queens County,3040200,E,BK29,4017,5858.271772,2126179.776,40200,1640,99.5,100,0.5,91,0.3,3.9,4.3,0,0,2.9,0.5,9.8,6,84.2,69.63,0.37,3
1400000US36081045800,Midwood,045800,458,3,Brooklyn,Queens County,3045800,E,BK43,4015,7163.624036,1928211.694,45800,2348,88,98.1,16.8,12.9,1.7,63,0,3.7,1.9,8.2,12,5.5,13,81.5,39.61,1.11,0
1400000US36081010500,New Brighton-Silver Lake,010500,105,5,Staten Island,Queens County,5010500,I,SI35,3903,12556.27077,8794152.885,10500,4522,52.8,96,65.8,3.3,0,19.4,0,7.5,4,29.1,47.2,17.8,8.9,73.3,46.48,4.42,2
1400000US36085023900,Mariner's Harbor-Arlington-Port Ivory-Graniteville,023900,239,5,Staten Island,Richmond County,5023900,E,SI12,3903,10994.80151,5676613.448,23900,3853,75.6,93.5,62.2,18.7,0.4,3,0,9.2,6.5,51,24.4,16,7.1,76.8,66.29,6.05,1
1400000US36061020000,Van Nest-Morris Park-Westchester Square,020000,200,2,Bronx,New York County,2020000,E,BX37,3704,10985.00156,3678684.316,20000,3606,80.2,95,26.6,54.9,0,2.7,0,10.9,5,19.2,19.8,10.5,6.3,83.3,74.1,2,4
1400000US36047028600,Van Nest-Morris Park-Westchester Square,028600,286,2,Bronx,Kings County,2028600,I,BX37,3704,6083.963445,2117837.258,28600,5110,53,88.5,50.3,1.6,2.3,23.8,0,10.4,11.5,17.5,47,18.8,26,55.3,35.44,3.95,0
1400000US36005020502,University Heights-Morris Heights,020502,205.02,2,Bronx,Bronx County,2020502,E,BX36,3707,4437.182203,1087823.775,20502,2160,98.3,93.7,7.8,38.5,0,0.1,0,47.3,6.3,71.5,1.7,34.9,16.9,48.3,50.05,7.04,0
1400000US36005040702,Bedford Park-Fordham North,040702,407.02,2,Bronx,Bronx County,2040702,E,BX05,3706,6195.824423,1956959.121,40702,7023,95,95,20.1,12.6,0.1,5.8,0,56.4,5,78.7,5,22.9,20,57.1,50.16,8.81,1
1400000US36005031800,Allerton-Pelham Gardens,031800,318,2,Bronx,Bronx County,2031800,E,BX31,3704,7249.431933,1919429.502,31800,2179,71.1,99.6,46,31.3,0,8.2,0,14.2,0.4,36.3,28.9,14.6,7,78.4,58.7,5.64,1
1400000US36047035000,Allerton-Pelham Gardens,035000,350,2,Bronx,Kings County,2035000,E,BX31,3704,6357.087499,2066395.748,35000,3124,3.6,98.3,97,0.6,0,0,0,0.7,1.7,3,96.4,14,8.8,77.2,25.93,0.99,0
1400000US36081045800,Eastchester-Edenwald-Baychester,045800,458,2,Bronx,Queens County,2045800,E,BX03,3702,6478.787119,2582516.47,45800,2348,88,98.1,16.8,12.9,1.7,63,0,3.7,1.9,8.2,12,5.5,13,81.5,39.61,1.11,0
1400000US36081046000,Eastchester-Edenwald-Baychester,046000,460,2,Bronx,Queens County,2046000,E,BX03,3702,7510.861058,3096846.582,46000,6049,98.7,94.2,10.5,15.6,1.1,46.3,0,20.7,5.8,33.8,1.3,14,23.6,62.4,33.03,2.56,0
1400000US36085002900,Stapleton-Rosebank,002900,29,5,Staten Island,Richmond County,5002900,E,SI37,3903,10895.3459,5669715.995,2900,4702,91.5,97.5,28.6,49.2,0.4,5.6,0,13.8,2.5,41.5,8.5,47.4,3.3,49.3,68.84,5.19,6
1400000US36081010100,Steinway,010100,101,4,Queens,Queens County,4010100,E,QN72,4101,5978.763117,1860062.495,10100,2382,25.1,97.7,77.7,4.3,0,9.2,0,6.5,2.3,9.3,74.9,8.2,7.8,84,65.41,3.74,0
1400000US36081009700,Steinway,009700,97,4,Queens,Queens County,4009700,I,QN72,4101,6276.006033,2171669.718,9700,3693,31.1,96.1,75.7,1.9,0,15.1,0,3.5,3.9,11.2,68.9,5.9,3.6,90.5,65.37,3.2,0
1400000US36085013301,West New Brighton-New Brighton-St. George,013301,133.01,5,Staten Island,Richmond County,5013301,E,SI22,3903,3426.122011,721333.3426,13301,1095,96.3,97.1,26.7,61,0.4,3.7,0,5.3,2.9,41.6,3.7,61.2,9,29.8,72.69,18.36,1
1400000US36085018702,New Springville-Bloomfield-Travis,018702,187.02,5,Staten Island,Richmond County,5018702,I,SI05,3902,12952.0721,10788342.82,18702,7947,39.7,97.9,68.8,4.5,0.3,22.9,0,1.5,2.1,10.4,60.3,5.8,6.4,87.8,72.66,3.69,0
1400000US36081035100,North Riverdale-Fieldston-Riverdale,035100,351,2,Bronx,Queens County,2035100,I,BX22,3701,13027.48299,6208264.096,35100,3737,86.6,97.2,36,9.9,0,13.5,0,37.8,2.8,66,13.4,8.6,16.9,74.6,40.51,0.78,0
1400000US36005033800,Bronxdale,033800,338,2,Bronx,Bronx County,2033800,E,BX07,3704,5944.424778,1737175.185,33800,4105,94.3,97.4,18.3,49.9,0.1,7.9,0,21.1,2.6,38.2,5.7,12.1,14.4,73.5,48.43,6.21,1
1400000US36047116800,East New York,116800,1168,3,Brooklyn,Kings County,3116800,E,BK82,4008,5447.520896,1549248.026,116800,2028,98.6,93.4,38.8,40.5,0.7,1.4,0,12.1,6.6,59.3,1.4,20.9,5.6,73.5,48.92,7.94,0
1400000US36047042500,Bushwick South,042500,425,3,Brooklyn,Kings County,3042500,E,BK78,4002,5251.939677,1806379.794,42500,3338,73.5,92.8,42.3,12.2,0,2.7,0,35.6,7.2,61.2,26.5,26.4,2.2,71.4,69.83,6.95,1
1400000US36047038900,Bushwick South,038900,389,3,Brooklyn,Kings County,3038900,E,BK78,4002,6785.379563,1753535.512,38900,2837,68.1,95.3,50.2,9,0,9.6,0,26.5,4.7,50.6,31.9,17.1,6.3,76.6,58.23,4.97,0
1400000US36047039100,Bushwick South,039100,391,3,Brooklyn,Kings County,3039100,E,BK78,4002,6244.833686,1788881.479,39100,3239,74.2,96.7,45.4,11.9,0.4,7.4,0,31.6,3.3,61.3,25.8,19.8,6.7,73.6,53.91,6.7,1
1400000US36047087200,East Flatbush-Farragut,087200,872,3,Brooklyn,Kings County,3087200,E,BK91,4010,5610.411909,1583318.257,87200,3130,94.4,99.6,7.9,87.8,0,2.3,0,1.5,0.4,6.6,5.6,15.8,10.8,73.4,54.47,1.69,1
1400000US36047087401,Prospect Lefferts Gardens-Wingate,087401,874.01,3,Brooklyn,Kings County,3087401,E,BK60,4011,5380.178122,1405622.925,87401,3759,92.7,97.6,8.2,87.4,0,0,0,2,2.4,6.6,7.3,25.4,6.5,68.1,56.34,0.29,0
1400000US36081014700,Lincoln Square,014700,147,1,Manhattan,Queens County,1014700,I,MN14,3806,3365.901089,703936.3546,14700,2768,29.8,97.8,75.8,3.1,0.5,15.2,0,3.1,2.2,12.9,70.2,5.3,7.1,87.6,64.2,1.88,0
1400000US36081013600,Yorkville,013600,136,1,Manhattan,Queens County,1013600,I,MN32,3805,6238.229692,2358422.941,13600,1874,37.9,95.9,77.5,6,1.7,6.6,0.8,3.4,4.1,23.2,62.1,6.6,6.7,86.8,65.9,6.78,0
1400000US36081003300,Fort Greene,003300,33,3,Brooklyn,Queens County,3003300,I,BK68,4004,6435.603882,1773979.514,3300,3569,68.9,94.6,39.1,2.7,2.2,33.3,1.4,16,5.4,28.7,31.1,17.8,8.4,73.8,54.41,0.87,2
1400000US36047072400,Flatlands,072400,724,3,Brooklyn,Kings County,3072400,I,BK58,4009,6556.412324,2068970.088,72400,1979,97.2,98.6,5.4,93.1,0,0.1,0,0,1.4,3.4,2.8,9.1,4.9,86,49.82,1.57,2
1400000US36047094402,Flatlands,094402,944.02,3,Brooklyn,Kings County,3094402,E,BK58,4009,4373.555944,1150874.293,94402,3248,98.2,99.7,9.6,86.1,0,1.4,0,2.5,0.3,20.3,1.8,36.7,32.8,30.5,81,1.88,1
1400000US36047110400,East New York,110400,1104,3,Brooklyn,Kings County,3110400,I,BK82,4008,14967.90294,8007940.45,110400,4407,98.8,99.8,5.2,87.4,0,0,0,7.2,0.2,16.1,1.2,20.4,14.6,65,68.3,2.72,3
1400000US36047112200,East New York (Pennsylvania Ave),112200,1122,3,Brooklyn,Kings County,3112200,E,BK85,4007,5931.017107,1747124.122,112200,3168,99.2,100,7.6,76,2.3,5.4,0,8.7,0,20.2,0.8,28,2.6,69.5,60.7,1.55,0
1400000US36081005200,Woodhaven,005200,52,4,Queens,Queens County,4005200,E,QN53,4111,5321.97234,1405250.199,5200,2817,89.6,92.2,16.2,7.2,0,48.8,0,19.9,7.8,27.4,10.4,11.3,16.2,72.5,48.31,4.37,0
1400000US36081005400,Ozone Park,005400,54,4,Queens,Queens County,4005400,E,QN56,4113,9474.294079,4492337.466,5400,5862,84,92.5,33.1,8.8,0,30.9,0,19.8,7.5,37.3,16,12.8,13,74.2,58.31,2.03,0
1400000US36047112000,East New York,112000,1120,3,Brooklyn,Kings County,3112000,E,BK82,4008,5493.04568,1861982.547,112000,3105,99.7,98.3,26.1,68.1,0,1.9,0,2.1,1.7,36.4,0.3,34.8,6,59.2,52.85,4.61,0
1400000US36047095600,Canarsie,095600,956,3,Brooklyn,Kings County,3095600,E,BK50,4009,8009.833149,2557813.938,95600,4507,91.5,100,9.4,88.2,0,1.7,0,0.7,0,3.2,8.5,13.6,14.7,71.7,51.52,0.55,0
1400000US36047098800,Canarsie,098800,988,3,Brooklyn,Kings County,3098800,E,BK50,4009,5359.197586,1743233.098,98800,3365,93.8,99.2,7.6,75.9,0,8.4,0,7.4,0.8,15.4,6.2,8.4,0.8,90.8,48.83,2.35,0
1400000US36047099000,Canarsie,099000,990,3,Brooklyn,Kings County,3099000,E,BK50,4009,5378.754287,1762100.884,99000,1744,89.6,99.5,10.4,78.5,0,6.9,0,3.7,0.5,4.5,10.4,16.4,1,82.5,47.48,4.47,0
1400000US36061022000,Central Harlem South,022000,220,1,Manhattan,New York County,1022000,E,MN11,3803,5691.516238,1882647.684,22000,6078,77.8,94.3,26.5,53.9,0,7.7,0,6.2,5.7,18.8,22.2,17.2,5.2,77.6,69.74,3.16,2
1400000US36047101200,Canarsie,101200,1012,3,Brooklyn,Kings County,3101200,I,BK50,4009,5338.743116,1730658.17,101200,2288,97.4,100,5.6,84,0,4.9,0,5.5,0,10.3,2.6,13.3,6.3,80.5,41.83,5.11,0
1400000US36047081600,East Flatbush-Farragut,081600,816,3,Brooklyn,Kings County,3081600,I,BK91,4010,6080.414512,1933154.504,81600,2653,93.6,97.6,6.4,75.7,0,5.4,0,10.1,2.4,12.7,6.4,17.6,19.2,63.3,41.88,1.55,3
1400000US36081003100,SoHo-TriBeCa-Civic Center-Little Italy,003100,31,1,Manhattan,Queens County,1003100,I,MN24,3810,7779.903923,2208671.929,3100,1144,69.8,99,43.1,3.4,0,16.6,1.3,34.5,1,48.9,30.2,13.5,9,77.5,58.13,1.75,1
1400000US36081016400,East Harlem South,016400,164,1,Manhattan,Queens County,1016400,E,MN33,3804,5535.654576,1911300.523,16400,3786,98.3,91.9,5.2,19.7,0.3,34.2,0,32.5,8.1,18.1,1.7,9.4,6.8,83.8,30.64,3.8,1
1400000US36081018000,East Harlem North,018000,180,1,Manhattan,Queens County,1018000,E,MN34,3804,6055.914007,2287541.185,18000,1328,90.7,93.9,25.5,32.1,14.5,12.3,0,9.6,6.1,17.6,9.3,24.5,4,71.5,53.69,2.03,1
1400000US36061002201,Lower East Side,002201,22.01,1,Manhattan,New York County,1002201,E,MN28,3809,5779.062709,1740173.799,2201,6565,78.9,94.8,34,13.4,0.3,20.6,0,26.4,5.2,44.1,21.1,31.4,7.6,60.9,60.67,11.13,1
1400000US36061002202,Lower East Side,002202,22.02,1,Manhattan,New York County,1002202,I,MN28,3809,3817.39126,603922.1986,2202,2099,38.1,95.6,67.3,11.5,0.6,12.4,0,3.9,4.4,16.2,61.9,21.6,3.4,75,71.7,4.86,2
1400000US36047049100,East Williamsburg,049100,491,3,Brooklyn,Kings County,3049100,E,BK90,4001,7405.109004,2294137.31,49100,7069,80.4,98.6,36.4,12.9,1.7,31.7,0.3,15.5,1.4,39.4,19.6,19.9,11.9,68.2,51.55,8.56,0
